Subject	Trial	ID	Stimulus_status	Stimulus_type	Response_type	File_name	English_name	Dutch_name	Other_A	Other_B	List	Compound	Agreement_percentage	DK_percentage	Lg10WF	Familiarity	Visual_complexity	Manipulability	Letters	Non-word	Correct	Response
AH02	15	15	Target	picture+word	aloud	surfboard.jpg	surfboard	surfplank	surfboard	n/a	2	1	50	0	1,5682	3,61	1,85	3,38	9	auboog.png	1	1
AH02	76	16	Target	picture+word	silent	barrel01.jpg	barrel	ton	vat	n/a	2	0	75	0	2,7789	4,14	2,07	1,76	3	autel.png	1	1
AH02	72	17	Target	picture	aloud	saw02b.jpg	saw	zaag	n/a	n/a	2	0	100	0	2,1931	3,7	2,2	4	4	avocijl.png	1	1
AH02	14	18	Target	picture	silent	corn02.jpg	corn	mais	maiskolf	n/a	2	0	63	0	1,5315	4,81	2,4	3,15	4	bakdpad.png	1	1
AH02	117	19	Target	picture+word	aloud	tshirt.jpg	t-shirt	t-shirt	shirt	n/a	2	0	88	0	2,525	4,6	1,7	2,9	7	ballaan.png	1	1
AH02	21	20	Target	picture+word	silent	sheep.jpg	sheep	schaap	n/a	n/a	2	0	100	0	2,4579	4,43	2,9	2,09	6	bandoster.png	1	1
AH02	93	21	Target	picture	aloud	plate01b.jpg	plate	bord	porcelein	n/a	2	0	88	0	3,0774	4,6	1,7	2,4	4	baneister.png	1	1
AH02	112	22	Target	picture	silent	chessboard.jpg	chessboard	schaakspel	schaakbord	n/a	2	1	63	0	1,4624	4,2	3,8	2,8	10	banoe.png	1	1
AH02	59	23	Target	picture+word	aloud	celery.jpg	celery	bleekselderij	selderij	bosui	2	0	50	13	0,6021	4,4	2,2	1,5	13	barij.png	1	1
AH02	114	24	Target	picture+word	silent	egg01a.jpg	egg	ei	n/a	n/a	2	0	100	0	2,8506	4,24	1,93	2,21	2	baskad.png	1	1
AH02	77	25	Target	picture	aloud	mushroom01.jpg	mushroom	champignon	n/a	n/a	2	0	100	0	1,1461	4,6	2,3	1,6	10	batteeer.png	0	0
AH02	24	26	Target	picture	silent	microphone01.jpg	microphone	microfoon	n/a	n/a	2	1	100	0	2,6561	4,6	2,26	4,21	9	bedesje.png	1	1
AH02	70	27	Target	picture+word	aloud	helicopter.jpg	helicopter	helikopter	n/a	n/a	2	0	100	0	2,9814	4,24	3,45	2,24	10	beered.png	1	1
AH02	38	28	Target	picture+word	silent	glass02a.jpg	glass	beker	n/a	n/a	2	0	100	0	2,5855	4,6	1,8	2,2	5	bekil.png	1	1
AH02	84	29	Target	picture	aloud	champagne.jpg	champagne	champagne	fles	n/a	2	0	88	0	3,1807	4,3	2,7	3,2	9	bemer.png	1	1
AH02	120	30	Target	picture	silent	mirror02.jpg	mirror	spiegel	n/a	n/a	2	0	100	0	3,0795	4,52	2,05	3,32	7	biem.png	1	1
AH02	125	31	Target	picture+word	aloud	lipstick02a.jpg	lipstick	lippenstift	n/a	n/a	2	1	100	0	2,4533	4,1	2	4,3	11	bijllom.png	1	1
AH02	126	32	Target	picture+word	silent	boot02b.jpg	boot	laars	n/a	n/a	2	0	100	0	2,2648	4,4	2,3	2,8	5	blad.png	1	1
AH02	105	33	Target	picture	aloud	hanger02a.jpg	hanger	kleerhanger	kledinghanger	kapstok	2	1	63	0	1,301	4,5	1,8	2,9	11	bladmuzipper.png	1	2
AH02	121	34	Target	picture	silent	woodenshoe.jpg	clog	klomp	n/a	n/a	2	0	100	0	1,6021	3,03	2,07	2,19	5	bleekselijt.png	1	1
AH02	54	35	Target	picture+word	aloud	computermouse06.jpg	computer-mouse	muis	n/a	n/a	2	0	100	0	2,6884	4,8	2,6	3,2	4	blendoek.png	1	1
AH02	51	36	Target	picture+word	silent	flag.jpg	flag	vlag	n/a	n/a	2	0	100	0	2,8915	4,21	1,83	2,18	4	bloemkerij.png	1	1
AH02	80	37	Target	picture	aloud	endive.jpg	witlof	witlof	kool	n/a	2	0	88	13	0,7782	3,7	2,1	1,6	6	boars.png	0	9
AH02	106	38	Target	picture	silent	dolphin01.jpg	dolphin	dolfijn	n/a	n/a	2	0	100	0	1,9243	4,48	2,83	1,82	7	booal.png	1	1
AH02	108	39	Target	picture+word	aloud	hourglass.jpg	hourglass	zandloper	n/a	n/a	2	1	100	0	1,716	3,8	2,8	2,3	9	boort.png	1	1
AH02	83	40	Target	picture+word	silent	moon.jpg	moon	maan	volle_maan	n/a	2	0	88	0	3,2653	4,37	2,51	2,27	4	bordpel.png	1	1
AH02	103	41	Target	picture	aloud	panda.jpg	panda	panda	pandabeer	n/a	2	0	75	0	1,6335	4,55	3,02	1,85	5	brasp.png	1	1
AH02	73	42	Target	picture	silent	escalator.jpg	escalator	roltrap	n/a	n/a	2	1	100	0	1,6128	4,81	2,64	3	7	broli.png	1	1
AH02	104	43	Target	picture+word	aloud	cork02.jpg	cork	kurk	n/a	n/a	2	0	100	0	1,8573	4,33	1,57	3	4	broodaat.png	1	1
AH02	124	44	Target	picture+word	silent	lighthouse.jpg	lighthouse	vuurtoren	n/a	n/a	2	1	100	0	2,1703	4,1	2,71	1,91	9	broug.png	1	1
AH02	3	45	Target	picture	aloud	zebra.jpg	zebra	zebra	n/a	n/a	2	0	100	0	2,1303	4,4	3,05	1,47	5	brozem.png	1	1
AH02	65	46	Target	picture	silent	beerbottle.jpg	beer-bottle	bierflesje	flesje	n/a	2	1	75	0	1,1139	4,64	1,55	3,41	10	buder.png	1	1
AH02	18	47	Target	picture+word	aloud	tire.jpg	tire	band	autoband	n/a	2	0	50	0	3,5401	4,62	1,6	2,56	4	cactine.png	1	1
AH02	16	48	Target	picture+word	silent	cloud.jpg	cloud	wolk	n/a	n/a	2	0	100	0	2,3784	4,74	2,12	2,21	4	cader.png	1	1
AH02	110	49	Target	picture	aloud	wheelchair.jpg	wheelchair	rolstoel	n/a	n/a	2	1	100	0	2,5647	4,52	2,79	3,85	8	champakspel.png	1	1
AH02	57	50	Target	picture	silent	hose.jpg	hose	tuinslang	n/a	n/a	2	1	100	0	1,5315	4,64	1,93	3,12	9	champiek.png	1	1
AH02	109	51	Target	picture+word	aloud	box01a.jpg	box	doos	n/a	n/a	2	0	100	0	3,224	3,7	2,5	2,7	4	citrla.png	1	1
AH02	56	52	Target	picture+word	silent	asparagus.jpg	asparagus	asperges	n/a	n/a	2	0	100	0	1,5911	4	2,3	1,5	8	courgion.png	1	1
AH02	111	53	Target	picture	aloud	lime.jpg	lime	limoen	n/a	n/a	2	0	100	0	1,8325	3,7	2,2	1,9	6	cupcassen.png	0	9
AH02	88	54	Target	picture	silent	chimney.jpg	chimney	schoorsteen	n/a	n/a	2	1	100	0	2,2788	4,38	2,07	1,82	11	deegreed.png	1	1
AH02	74	55	Target	picture+word	aloud	potato02b.jpg	potato	aardappel	n/a	n/a	2	0	100	0	2,1673	4,5	1,9	1,6	9	dienband.png	1	1
AH02	9	56	Target	picture+word	silent	strawberry.jpg	strawberry	aardbei	n/a	n/a	2	0	100	0	1,8388	4,6	2,1	1,5	7	dobbelstdel.png	1	1
AH02	95	57	Target	picture	aloud	flashlight02b.jpg	flashlight	zaklamp	n/a	n/a	2	1	100	0	2,3483	4,3	2,6	3	7	dolfut.png	1	1
AH02	102	58	Target	picture	silent	microscope.jpg	microscope	microscoop	n/a	n/a	2	1	100	0	1,9294	3,8	3,6	3,5	10	donstel.png	1	1
AH02	118	59	Target	picture+word	aloud	balloon01b.jpg	balloon	ballon	n/a	n/a	2	0	100	0	2,3655	4,4	1,9	3,3	6	doses.png	1	1
AH02	81	60	Target	picture+word	silent	pencil01.jpg	pencil	potlood	n/a	n/a	2	0	100	0	2,3784	4,7	1,9	3,5	7	douceef.png	1	1
AH02	78	61	Target	picture	aloud	bowl01.jpg	bowl	schaal	kom	n/a	2	0	75	0	2,6304	4,4	2,1	1,8	6	drumstape.png	1	1
AH02	97	62	Target	picture	silent	cane.jpg	cane	wandelstok	kruk	n/a	2	1	88	0	1,5441	3,5	2,3	3,7	10	ductor.png	1	1
AH02	45	63	Target	picture+word	aloud	stapler03a.jpg	stapler	nietmachine	n/a	n/a	2	1	100	0	1,5315	4,5	2,3	3,5	11	eigine.png	1	1
AH02	1	64	Target	picture+word	silent	ginger.jpg	ginger	gember	knol	n/a	2	0	88	0	1,5315	3,8	2,2	1,4	6	ellebant.png	1	1
AH02	7	65	Target	picture	aloud	spoon01.jpg	spoon	lepel	theelepel	n/a	2	0	88	0	2,3424	4,6	2,3	3,4	5	emus.png	1	1
AH02	43	66	Target	picture	silent	saxophone.jpg	saxophone	saxofoon	n/a	n/a	2	0	100	0	1,6435	4,19	3,21	4,18	8	envelum.png	1	1
AH02	36	67	Target	picture+word	aloud	ducttape.jpg	duct-tape	ductape	tape	n/a	2	0	75	0	0,301	4,55	1,79	2,97	7	famer.png	1	1
AH02	62	68	Target	picture+word	silent	broccoli01a.jpg	broccoli	broccoli	n/a	n/a	2	0	100	0	2,0682	4,7	2,7	1,3	8	fietijker.png	1	1
AH02	8	69	Target	picture	aloud	boxcutter03a.jpg	boxcutter	stanleymes	mesje	n/a	2	1	88	0	0,9031	4,2	2,9	2,8	10	fietspoen.png	1	2
AH02	17	70	Target	picture	silent	onion.jpg	onion	ui	n/a	n/a	2	0	100	0	2,0128	4,6	2,2	2	2	frambesje.png	1	1
AH02	58	71	Target	picture+word	aloud	axe01.jpg	axe	bijl	hakbijl	n/a	2	0	88	0	2,6085	3,7	2,4	4	4	frechter.png	1	1
AH02	35	72	Target	picture+word	silent	table01.jpg	table	tafel	n/a	n/a	2	0	100	0	3,5621	4,79	1,71	2,88	5	garlen.png	1	1
AH02	29	73	Target	picture	aloud	funnel.jpg	funnel	trechter	vergiet	n/a	2	0	88	0	1,3802	4,63	1,59	2,71	8	gembaffe.png	1	1
AH02	39	74	Target	picture	silent	sieve01b.jpg	sieve	zeef	vergiet	n/a	2	0	75	13	1,415	4,2	2,3	2,2	4	gewstoel.png	1	1
AH02	48	75	Target	picture+word	aloud	watermelon01.jpg	watermelon	watermeloen	meloen	n/a	2	0	75	0	1,8808	4,6	2,2	2,2	11	giraker.png	1	1
AH02	64	76	Target	picture+word	silent	steeringwheel.jpg	steering-wheel	stuur	n/a	n/a	2	0	100	0	3,7037	4,76	2,15	4,32	5	gohn.png	1	1
AH02	127	77	Target	picture	aloud	kite.jpg	kite	vlieger	n/a	n/a	2	0	100	0	2,2227	4,43	2,1	3,71	7	gutrap.png	1	1
AH02	41	78	Target	picture	silent	zucchini01.jpg	zucchini	courgette	n/a	n/a	2	0	100	0	1,2041	4,4	2	1,5	9	haap.png	1	1
AH02	20	79	Target	picture+word	aloud	paintbrush01.jpg	paintbrush	kwast	n/a	n/a	2	0	100	0	1,8808	4,1	2,5	3,5	5	haard.png	1	1
AH02	2	80	Target	picture+word	silent	carrot01.jpg	carrot	wortel	n/a	n/a	2	0	100	0	2,4281	4,4	1,9	2,1	6	hamoeien.png	1	1
AH02	94	81	Target	picture	aloud	crown.jpg	crown	kroon	n/a	n/a	2	0	100	0	2,7973	4,43	2,74	3,44	5	hander.png	1	1
AH02	99	82	Target	picture	silent	kangaroo.jpg	kangaroo	kangoeroe	n/a	n/a	2	0	100	0	1,8388	4,21	2,9	2,53	9	helikelm.png	1	1
AH02	32	83	Target	picture+word	aloud	magnifyingglass01b.jpg	magnifying-glass	vergrootglas	loep	n/a	2	1	63	0	1,5315	3,4	2,2	3,6	12	herafdruk.png	1	1
AH02	63	84	Target	picture+word	silent	handcuffs.jpg	handcuffs	handboeien	boeien	n/a	2	1	88	13	2,6628	4,48	2,24	3,91	10	horloen.png	1	1
AH02	19	85	Target	picture	aloud	tupperware03a.jpg	tupperware	bakje	diepvriesbakje	n/a	2	0	88	0	1,8129	4,4	2,2	2	5	kaartok.png	1	3
AH02	52	86	Target	picture	silent	seaturtle.jpg	turtle	schildpad	n/a	n/a	2	0	100	0	2,2833	4,4	3,36	2,15	9	kangoerel.png	1	1
AH02	12	87	Target	picture+word	aloud	drumset.jpg	drumset	drumstel	n/a	n/a	2	1	100	0	1,8261	4,71	2,95	4,29	8	kanto.png	1	1
AH02	30	88	Target	picture+word	silent	tree.jpg	tree	boom	n/a	n/a	2	0	100	0	3,3591	4,69	2,93	2,62	4	kapstoot.png	1	1
AH02	66	89	Target	picture	aloud	banana01.jpg	banana	banaan	n/a	n/a	2	0	100	0	2,3692	4,7	2	3,4	6	katool.png	1	1
AH02	25	90	Target	picture	silent	frenchfries.jpg	fries	friet	patat	n/a	2	0	88	0	2,1673	4,93	1,95	2,71	5	kegos.png	1	1
AH02	49	91	Target	picture+word	aloud	gift01.jpg	gift	cadeau	n/a	n/a	2	0	100	0	3,1079	4,71	2,4	3,15	6	kettijf.png	1	1
AH02	61	92	Target	picture+word	silent	humanskeleton.jpg	skeleton	skelet	geraamte	n/a	2	0	88	13	2,0969	4,71	3,31	2,26	6	kiie.png	1	1
AH02	5	93	Target	picture	aloud	bread.jpg	bread	brood	n/a	n/a	2	0	100	0	3,1673	4,34	2,39	2,03	5	kipeen.png	1	1
AH02	85	94	Target	picture	silent	screwdriver04b.jpg	screwdriver	schroevendraaier	n/a	n/a	2	1	100	0	1,9868	4,1	2,3	3,5	16	kleeal.png	1	1
AH02	6	95	Target	picture+word	aloud	calculator01.jpg	calculator	rekenmachine	n/a	n/a	2	1	100	0	1,415	4,3	3,1	3	12	kleerhanfoon.png	1	1
AH02	91	96	Target	picture+word	silent	elbow.jpg	elbow	elleboog	arm	n/a	2	0	88	0	2,1584	4,9	1,88	3,44	8	klomper.png	1	1
AH02	67	97	Target	picture	aloud	candle08b.jpg	candle	kaars	n/a	n/a	2	0	100	0	2,4116	4,3	2,2	2,7	5	kluispel.png	1	1
AH02	55	98	Target	picture	silent	ladder.jpg	ladder	ladder	n/a	n/a	2	0	100	0	2,6274	4,6	1,93	4,12	6	knadder.png	1	1
AH02	122	99	Target	picture+word	aloud	button01.jpg	button	knoop	n/a	n/a	2	0	100	0	2,6201	4,4	1,6	2,6	5	knofleau.png	1	1
AH02	10	100	Target	picture+word	silent	umbrella04.jpg	umbrella	paraplu	n/a	n/a	2	0	100	0	2,179	4,5	2,5	4,2	7	knus.png	1	1
AH02	87	101	Target	picture	aloud	thimble.jpg	thimble	vingerhoedje	n/a	n/a	2	1	88	13	1,0414	3,3	2,3	2,5	12	koffiebuis.png	1	1
AH02	11	102	Target	picture	silent	ruler04.jpg	ruler	liniaal	n/a	n/a	2	0	100	0	1,3979	4,4	2,1	3,1	7	kokosnonen.png	1	1
AH02	26	103	Target	picture+word	aloud	pen04b.jpg	pen	pen	n/a	n/a	2	0	100	0	2,9768	4,8	2,1	4	3	komkoke.png	1	1
AH02	113	104	Target	picture+word	silent	kiwi03.jpg	kiwi	kiwi	n/a	n/a	2	0	100	0	1,4624	4,71	2,38	1,91	4	koplank.png	1	1
AH02	60	105	Target	picture	aloud	radiator.jpg	radiator	verwarming	radiator	n/a	2	0	75	0	2,3385	4,38	2,43	1,82	10	koptelepter.png	1	1
AH02	40	106	Target	picture	silent	spatula03.jpg	spatula	spatel	n/a	n/a	2	0	100	0	1,3222	4,4	2,1	2,5	6	koron.png	1	1
AH02	22	107	Target	picture+word	aloud	grater01a.jpg	grater	rasp	schaaf	kaasschaaf	2	0	75	0	0,8451	4,3	2,7	3,3	4	kragne.png	1	1
AH02	69	108	Target	picture+word	silent	leek.jpg	leek	prei	n/a	n/a	2	0	100	0	1,1139	3,8	2,5	1,5	4	krommer.png	1	1
AH02	23	109	Target	picture	aloud	ironingboard01.jpg	iron-board	strijkplank	n/a	n/a	2	1	100	0	0,9542	4,52	1,57	3,62	11	krugiet.png	1	1
AH02	123	110	Target	picture	silent	horse.jpg	horse	paard	n/a	n/a	2	0	100	0	3,5632	4,45	2,88	3,15	5	kurais.png	1	1
AH02	100	111	Target	picture+word	aloud	lettuce.jpg	lettuce	sla	n/a	n/a	2	0	100	0	3,5615	4,6	3	1,3	3	kussteen.png	1	1
AH02	28	112	Target	picture+word	silent	scale01a.jpg	scale	weegschaal	n/a	n/a	2	1	100	0	1,9085	4,1	2,9	2,4	10	kwanda.png	1	1
AH02	101	113	Target	picture	aloud	bed.jpg	bed	bed	n/a	n/a	2	0	100	0	4,0209	4,8	1,98	3,74	3	laaog.png	1	1
AH02	4	114	Target	picture	silent	shoppingcart.jpg	shopping-cart	winkelwagen	karretje	boodschappenwagen	2	1	75	0	1,2041	4,71	2,38	3,32	11	laddeetje.png	1	1
AH02	119	115	Target	picture+word	aloud	tulip02.jpg	tulip	tulp	n/a	n/a	2	0	100	0	1,3424	4,4	2,12	2,35	4	laplad.png	1	1
AH02	98	116	Target	picture+word	silent	pumpkin.jpg	pumpkin	pompoen	n/a	n/a	2	0	100	0	2,0414	4,71	2,29	2,18	7	lechine.png	1	1
AH02	90	117	Target	picture	aloud	glasses01a.jpg	glasses	bril	n/a	n/a	2	0	100	0	3,03	4,3	2,8	3,9	4	lieveheertop.png	1	1
AH02	68	118	Target	picture	silent	ear.jpg	ear	oor	n/a	n/a	2	0	100	0	3,04	4,95	2,43	3,88	3	limotift.png	1	1
AH02	128	119	Target	picture+word	aloud	coconut.jpg	coconut	kokosnoot	meloen	n/a	2	0	88	13	1,88	3,9	2,3	1,7	9	lineeuis.png	1	1
AH02	37	120	Target	picture+word	silent	rollingpin01a.jpg	rolling-pin	deegroller	n/a	n/a	2	1	100	0	0,6021	3,8	2,1	3,6	10	lippenglas.png	1	1
AH02	92	121	Target	picture	aloud	pizza.jpg	pizza	pizza	n/a	n/a	2	0	100	0	3,0282	4,4	2,5	2,7	5	loopboom.png	1	1
AH02	116	122	Target	picture	silent	sock01a.jpg	sock	sok	n/a	n/a	2	0	100	0	2,1367	4,5	2	3,4	3	lucatras.png	1	1
AH02	31	123	Target	picture+word	aloud	hairdryer02a.jpg	hair-dryer	föhn	n/a	n/a	2	0	100	0	0,6021	4,2	2,9	4	4	maaile.png	1	1
AH02	50	124	Target	picture+word	silent	shoulder.jpg	shoulder	schouder	spier	n/a	2	0	88	0	2,9101	4,93	2,48	3,29	8	magnegel.png	1	1
AH02	82	125	Target	picture	aloud	anchor.jpg	anchor	anker	n/a	n/a	2	0	100	0	2,3444	4,2	1,85	2,32	5	maink.png	1	3
AH02	96	126	Target	picture	silent	rockingchair.jpg	rocking-chair	stoel	schommelstoel	n/a	2	0	63	0	3,3502	4,69	2,4	3,68	5	medafoon.png	1	1
AH02	107	127	Target	picture+word	aloud	violin.jpg	violin	viool	n/a	n/a	2	0	100	0	2,2765	3,6	3,2	4,4	5	micretron.png	1	1
AH02	27	128	Target	picture+word	silent	smokingpipe.jpg	pipe	pijp	n/a	n/a	2	0	100	0	2,78	4,1	1,79	3,65	4	microfoop.png	1	1
