Subject	Trial	ID	Stimulus_status	Stimulus_type	Response_type	File_name	English_name	Dutch_name	Other_A	Other_B	List	Compound	Agreement_percentage	DK_percentage	Lg10WF	Familiarity	Visual_complexity	Manipulability	Letters	Non-word	Correct	Response
AH18	19	81	Target	picture	aloud	crown.jpg	crown	kroon	n/a	n/a	2	0	100	0	27,973	4,43	2,74	3,44	5	hander.png	1	1
AH18	98	82	Target	picture	silent	kangaroo.jpg	kangaroo	kangoeroe	n/a	n/a	2	0	100	0	18,388	4,21	2,9	2,53	9	helikelm.png	1	1
AH18	40	83	Target	picture+word	aloud	magnifyingglass01b.jpg	magnifying-glass	vergrootglas	loep	n/a	2	1	63	0	15,315	3,4	2,2	3,6	12	herafdruk.png	1	1
AH18	119	84	Target	picture+word	silent	handcuffs.jpg	handcuffs	handboeien	boeien	n/a	2	1	88	13	26,628	4,48	2,24	3,91	10	horloen.png	1	1
AH18	27	85	Target	picture	aloud	tupperware03a.jpg	tupperware	bakje	diepvriesbakje	n/a	2	0	88	0	18,129	4,4	2,2	2	5	kaartok.png	1	1
AH18	79	86	Target	picture	silent	seaturtle.jpg	turtle	schildpad	n/a	n/a	2	0	100	0	22,833	4,4	3,36	2,15	9	kangoerel.png	1	1
AH18	10	87	Target	picture+word	aloud	drumset.jpg	drumset	drumstel	n/a	n/a	2	1	100	0	18,261	4,71	2,95	4,29	8	kanto.png	1	1
AH18	78	88	Target	picture+word	silent	tree.jpg	tree	boom	n/a	n/a	2	0	100	0	33,591	4,69	2,93	2,62	4	kapstoot.png	1	1
AH18	20	89	Target	picture	aloud	banana01.jpg	banana	banaan	n/a	n/a	2	0	100	0	23,692	4,7	2	3,4	6	katool.png	1	1
AH18	73	90	Target	picture	silent	frenchfries.jpg	fries	friet	patat	n/a	2	0	88	0	21,673	4,93	1,95	2,71	5	kegos.png	1	1
AH18	24	91	Target	picture+word	aloud	gift01.jpg	gift	cadeau	n/a	n/a	2	0	100	0	31,079	4,71	2,4	3,15	6	kettijf.png	1	1
AH18	122	92	Target	picture+word	silent	humanskeleton.jpg	skeleton	skelet	geraamte	n/a	2	0	88	13	20,969	4,71	3,31	2,26	6	kiie.png	1	1
AH18	93	93	Target	picture	aloud	bread.jpg	bread	brood	n/a	n/a	2	0	100	0	31,673	4,34	2,39	2,03	5	kipeen.png	1	1
AH18	80	94	Target	picture	silent	screwdriver04b.jpg	screwdriver	schroevendraaier	n/a	n/a	2	1	100	0	19,868	4,1	2,3	3,5	16	kleeal.png	1	1
AH18	46	95	Target	picture+word	aloud	calculator01.jpg	calculator	rekenmachine	n/a	n/a	2	1	100	0	1,415	4,3	3,1	3	12	kleerhanfoon.png	1	1
AH18	54	96	Target	picture+word	silent	elbow.jpg	elbow	elleboog	arm	n/a	2	0	88	0	21,584	4,9	1,88	3,44	8	klomper.png	1	1
AH18	22	97	Target	picture	aloud	candle08b.jpg	candle	kaars	n/a	n/a	2	0	100	0	24,116	4,3	2,2	2,7	5	kluispel.png	1	1
AH18	128	98	Target	picture	silent	ladder.jpg	ladder	ladder	n/a	n/a	2	0	100	0	26,274	4,6	1,93	4,12	6	knadder.png	1	1
AH18	81	99	Target	picture+word	aloud	button01.jpg	button	knoop	n/a	n/a	2	0	100	0	26,201	4,4	1,6	2,6	5	knofleau.png	1	1
AH18	82	100	Target	picture+word	silent	umbrella04.jpg	umbrella	paraplu	n/a	n/a	2	0	100	0	2,179	4,5	2,5	4,2	7	knus.png	1	1
AH18	87	101	Target	picture	aloud	thimble.jpg	thimble	vingerhoedje	n/a	n/a	2	1	88	13	10,414	3,3	2,3	2,5	12	koffiebuis.png	1	1
AH18	117	102	Target	picture	silent	ruler04.jpg	ruler	liniaal	n/a	n/a	2	0	100	0	13,979	4,4	2,1	3,1	7	kokosnonen.png	1	1
AH18	108	103	Target	picture+word	aloud	pen04b.jpg	pen	pen	n/a	n/a	2	0	100	0	29,768	4,8	2,1	4	3	komkoke.png	1	1
AH18	55	104	Target	picture+word	silent	kiwi03.jpg	kiwi	kiwi	n/a	n/a	2	0	100	0	14,624	4,71	2,38	1,91	4	koplank.png	1	1
AH18	2	105	Target	picture	aloud	radiator.jpg	radiator	verwarming	radiator	n/a	2	0	75	0	23,385	4,38	2,43	1,82	10	koptelepter.png	1	1
AH18	52	106	Target	picture	silent	spatula03.jpg	spatula	spatel	n/a	n/a	2	0	100	0	13,222	4,4	2,1	2,5	6	koron.png	1	1
AH18	4	107	Target	picture+word	aloud	grater01a.jpg	grater	rasp	schaaf	kaasschaaf	2	0	75	0	0,8451	4,3	2,7	3,3	4	kragne.png	1	1
AH18	94	108	Target	picture+word	silent	leek.jpg	leek	prei	n/a	n/a	2	0	100	0	11,139	3,8	2,5	1,5	4	krommer.png	1	1
AH18	118	109	Target	picture	aloud	ironingboard01.jpg	iron-board	strijkplank	n/a	n/a	2	1	100	0	0,9542	4,52	1,57	3,62	11	krugiet.png	1	1
AH18	67	110	Target	picture	silent	horse.jpg	horse	paard	n/a	n/a	2	0	100	0	35,632	4,45	2,88	3,15	5	kurais.png	1	1
AH18	63	111	Target	picture+word	aloud	lettuce.jpg	lettuce	sla	n/a	n/a	2	0	100	0	35,615	4,6	3	1,3	3	kussteen.png	1	1
AH18	26	112	Target	picture+word	silent	scale01a.jpg	scale	weegschaal	n/a	n/a	2	1	100	0	19,085	4,1	2,9	2,4	10	kwanda.png	1	1
AH18	58	113	Target	picture	aloud	bed.jpg	bed	bed	n/a	n/a	2	0	100	0	40,209	4,8	1,98	3,74	3	laaog.png	1	1
AH18	100	114	Target	picture	silent	shoppingcart.jpg	shopping-cart	winkelwagen	karretje	boodschappenwagen	2	1	75	0	12,041	4,71	2,38	3,32	11	laddeetje.png	1	1
AH18	3	115	Target	picture+word	aloud	tulip02.jpg	tulip	tulp	n/a	n/a	2	0	100	0	13,424	4,4	2,12	2,35	4	laplad.png	1	1
AH18	95	116	Target	picture+word	silent	pumpkin.jpg	pumpkin	pompoen	n/a	n/a	2	0	100	0	20,414	4,71	2,29	2,18	7	lechine.png	1	1
AH18	116	117	Target	picture	aloud	glasses01a.jpg	glasses	bril	n/a	n/a	2	0	100	0	3,03	4,3	2,8	3,9	4	lieveheertop.png	1	1
AH18	60	118	Target	picture	silent	ear.jpg	ear	oor	n/a	n/a	2	0	100	0	3,04	4,95	2,43	3,88	3	limotift.png	1	1
AH18	97	119	Target	picture+word	aloud	coconut.jpg	coconut	kokosnoot	meloen	n/a	2	0	88	13	1,88	3,9	2,3	1,7	9	lineeuis.png	1	1
AH18	83	120	Target	picture+word	silent	rollingpin01a.jpg	rolling-pin	deegroller	n/a	n/a	2	1	100	0	0,6021	3,8	2,1	3,6	10	lippenglas.png	1	1
AH18	39	121	Target	picture	aloud	pizza.jpg	pizza	pizza	n/a	n/a	2	0	100	0	30,282	4,4	2,5	2,7	5	loopboom.png	1	1
AH18	51	122	Target	picture	silent	sock01a.jpg	sock	sok	n/a	n/a	2	0	100	0	21,367	4,5	2	3,4	3	lucatras.png	1	1
AH18	126	123	Target	picture+word	aloud	hairdryer02a.jpg	hair-dryer	föhn	n/a	n/a	2	0	100	0	0,6021	4,2	2,9	4	4	maaile.png	1	1
AH18	64	124	Target	picture+word	silent	shoulder.jpg	shoulder	schouder	spier	n/a	2	0	88	0	29,101	4,93	2,48	3,29	8	magnegel.png	1	1
AH18	17	125	Target	picture	aloud	anchor.jpg	anchor	anker	n/a	n/a	2	0	100	0	23,444	4,2	1,85	2,32	5	maink.png	1	1
AH18	61	126	Target	picture	silent	rockingchair.jpg	rocking-chair	stoel	schommelstoel	n/a	2	0	63	0	33,502	4,69	2,4	3,68	5	medafoon.png	1	1
AH18	11	127	Target	picture+word	aloud	violin.jpg	violin	viool	n/a	n/a	2	0	100	0	22,765	3,6	3,2	4,4	5	micretron.png	1	1
AH18	12	128	Target	picture+word	silent	smokingpipe.jpg	pipe	pijp	n/a	n/a	2	0	100	0	2,78	4,1	1,79	3,65	4	microfoop.png	1	1
