Subject	Trial	ID	Stimulus_status	Stimulus_type	Response_type	File_name	English_name	Dutch_name	Other_A	Other_B	List	Compound	Agreement_percentage	DK_percentage	Lg10WF	Familiarity	Visual_complexity	Manipulability	Letters	Non-word	Correct	Response
AH23	45	129	Target	picture+word	silent	pillow01a.jpg	cushion	kussen	n/a	n/a	7	0	100	0	3,3002	4,4	2,4	3,5	6	mipel.png	1	1
AH23	65	130	Target	picture	aloud	nailclipper03b.jpg	nail-clipper	nagelknipper	nagelkniptang	nagelschaar	7	1	75	0	0,8451	4,4	2,6	3,9	12	mognon.png	1	2
AH23	87	131	Target	picture	silent	shoelace.jpg	shoelace	veter	n/a	n/a	7	0	100	0	1,7709	4,3	1,9	3,1	5	molof.png	1	1
AH23	94	132	Target	picture+word	aloud	battery02b.jpg	battery	batterij	n/a	n/a	7	0	100	0	2,4713	4,6	2,2	1,6	8	mook.png	1	1
AH23	85	133	Target	picture+word	silent	raspberry01.jpg	raspberry	framboos	n/a	n/a	7	0	100	0	1,1139	4,7	2,3	1,6	8	murk.png	1	1
AH23	128	134	Target	picture	aloud	suitcase.jpg	suitcase	koffer	n/a	n/a	7	0	100	0	3,1708	4,2	2,7	2,8	6	naaimachaai.png	1	1
AH23	43	135	Target	picture	silent	teabag.jpg	tea-bag	theezakje	n/a	n/a	7	1	100	0	0,9542	4,4	2,4	2,8	9	nagelkning.png	1	1
AH23	106	136	Target	picture+word	aloud	lighter01.jpg	lighter	aansteker	n/a	n/a	7	0	100	0	2,4031	4,2	2,7	3,8	9	nietmuur.png	1	1
AH23	117	137	Target	picture+word	silent	remotecontrol04.jpg	remote-control	afstandsbediening	zapper	n/a	7	0	88	0	2,4216	4,4	3,2	3,6	17	olop.png	1	1
AH23	114	138	Target	picture	aloud	belt.jpg	belt	riem	n/a	n/a	7	0	100	0	2,7924	4,4	2	3,8	4	olui.png	1	1
AH23	37	139	Target	picture	silent	razor01.jpg	razor	scheermesje	n/a	n/a	7	1	100	0	1,5682	4,3	2,5	3,7	11	oori.png	1	1
AH23	56	140	Target	picture+word	aloud	helmet.jpg	helmet	helm	n/a	n/a	7	0	88	13	2,6866	3,57	2,02	2,32	4	paarlang.png	1	1
AH23	27	141	Target	picture+word	silent	snowman.jpg	snowman	sneeuwpop	n/a	n/a	7	1	100	0	1,6812	4,62	2,26	3,26	9	panas.png	1	1
AH23	31	142	Target	picture	aloud	blender.jpg	blender	blender	mixer	n/a	7	0	88	13	1,4914	4,52	2,29	2,79	7	panclip.png	1	1
AH23	7	143	Target	picture	silent	tie02.jpg	tie	stropdas	n/a	n/a	7	0	100	0	2,2945	4,64	1,52	4,21	8	papeginda.png	1	1
AH23	51	144	Target	picture+word	aloud	cow.jpg	cow	koe	n/a	n/a	7	0	100	0	2,9096	4,71	2,9	2,91	3	paperaai.png	1	1
AH23	66	145	Target	picture+word	silent	tomato01.jpg	tomato	tomaat	n/a	n/a	7	0	100	0	2,1173	4,7	1,7	1,5	6	paprinter.png	1	1
AH23	74	146	Target	picture	aloud	bathtub.jpg	bathtub	bad	badkuip	n/a	7	0	75	0	3,2702	4,79	2,26	3,32	3	parauiger.png	1	1
AH23	23	147	Target	picture	silent	avocado01.jpg	avocado	avocado	papaya	n/a	7	0	88	0	1,3802	4,3	2,5	1,5	7	peen.png	1	1
AH23	112	148	Target	picture+word	aloud	uprightpiano01.jpg	piano	piano	n/a	n/a	7	0	100	0	2,791	4,67	2,98	4,47	5	piarken.png	1	1
AH23	29	149	Target	picture+word	silent	couch02.jpg	couch	bank	n/a	n/a	7	0	100	0	3,6042	4,81	2,12	3,21	4	pijza.png	1	1
