Subject	Trial	ID	Stimulus_status	Stimulus_type	Response_type	File_name	English_name	Dutch_name	Other_A	Other_B	List	Compound	Agreement_percentage	DK_percentage	Lg10WF	Familiarity	Visual_complexity	Manipulability	Letters	Non-word	Correct	Response
AH14	106	205	Target	picture	aloud	almond.jpg	almonds	amandelen	walnoten	n/a	6	0	86	0	"18,573"	"4,3"	"2,1"	"1,3"	9	struk.png	1	2
AH14	79	206	Target	picture	silent	bow.jpg	bow	boog	n/a	n/a	6	0	100	0	"2,574"	"4,2"	"1,76"	"4,29"	4	surfommel.png	1	1
AH14	34	207	Target	picture+word	aloud	bucket01a.jpg	bucket	emmer	n/a	n/a	6	0	100	0	"24,698"	"3,9"	2	"2,5"	5	takje.png	1	1
AH14	18	208	Target	picture+word	silent	laptop01a.jpg	laptop	laptop	n/a	n/a	6	0	100	0	"24,116"	"4,6"	"3,6"	"3,2"	6	telent.png	1	1
AH14	12	209	Target	picture	aloud	necklace.jpg	necklace	ketting	n/a	n/a	6	0	100	0	"29,232"	"4,2"	"2,5"	"3,3"	7	temeter.png	1	1
AH14	68	210	Target	picture	silent	medal02b.jpg	medal	medaille	n/a	n/a	6	0	100	0	"26,493"	"3,8"	"2,1"	"2,4"	8	tetbal.png	1	1
AH14	52	211	Target	picture+word	aloud	envelope03a.jpg	envelope	envelop	brief	n/a	6	0	88	0	"24,393"	"4,6"	"1,8"	"3,2"	7	theedoline.png	1	1
AH14	20	212	Target	picture+word	silent	tray.jpg	tray	dienblad	n/a	n/a	6	1	100	0	"17,404"	"3,4"	"2,3"	"2,5"	8	theevisie.png	1	1
AH14	7	213	Target	picture	aloud	tiger02.jpg	tiger	tijger	n/a	n/a	6	0	100	0	"27,093"	"4,36"	"3,12"	"1,82"	6	thermoedje.png	1	1
AH14	122	214	Target	picture	silent	greatwhiteshark.jpg	shark	haai	n/a	n/a	6	0	100	0	"2,617"	"4,33"	"2,86"	"2,12"	4	tijgand.png	1	1
AH14	116	215	Target	picture+word	aloud	toaster01.jpg	toaster	broodrooster	n/a	n/a	6	1	100	0	"20,253"	"4,5"	"2,9"	"2,7"	12	toetsener.png	1	1
AH14	117	216	Target	picture+word	silent	swing.jpg	swing	schommel	n/a	n/a	6	0	100	0	"18,451"	"4,61"	"1,59"	4	8	tomamp.png	1	1
AH14	32	217	Target	picture	aloud	cat.jpg	cat	kat	poes	n/a	6	0	88	0	"3,364"	"4,48"	"2,86"	"2,79"	3	tramplad.png	1	1
AH14	50	218	Target	picture	silent	donut.jpg	donut	donut	n/a	n/a	6	0	100	0	"22,945"	"4,74"	"1,71"	"2,56"	5	trechtebak.png	1	1
AH14	27	219	Target	picture+word	aloud	chalk.jpg	chalk	krijt	kaars	n/a	6	0	88	13	"27,143"	"3,7"	"1,7"	"2,6"	5	tshulp.png	1	1
AH14	44	220	Target	picture+word	silent	bus.jpg	bus	bus	n/a	n/a	6	0	100	0	"34,527"	"4,69"	"2,45"	"2,29"	3	tuinsloper.png	1	1
AH14	62	221	Target	picture	aloud	cannon.jpg	cannon	kanon	n/a	n/a	6	0	100	0	"2,433"	"4,26"	"2,52"	"2,65"	5	tulkje.png	1	1
AH14	85	222	Target	picture	silent	key01.jpg	key	sleutel	n/a	n/a	6	0	100	0	"35,478"	"4,88"	"1,95"	"3,97"	7	upeen.png	1	1
