Subject	Trial	ID	Stimulus_status	Stimulus_type	Response_type	File_name	English_name	Dutch_name	Other_A	Other_B	List	Compound	Agreement_percentage	DK_percentage	Lg10WF	Familiarity	Visual_complexity	Manipulability	Letters	Non-word	Target_button	Response_button	Correct	RT	Repeated
AH16	235	16	Foils	picture	silent	barrel01.jpg	barrel	ton	vat	n/a	8	0	75	0	"27,789"	"4,14"	"2,07"	"1,76"	3	autel.png	2	2	1	1009	0
AH16	29	17	Foils	picture+word	aloud	saw02b.jpg	saw	zaag	n/a	n/a	8	0	100	0	"21,931"	"3,7"	"2,2"	4	4	avocijl.png	2	2	1	3871	0
AH16	141	18	Foils	picture+word	silent	corn02.jpg	corn	mais	maiskolf	n/a	8	0	63	0	"15,315"	"4,81"	"2,4"	"3,15"	4	bakdpad.png	2	2	1	595	0
AH16	84	19	Foils	picture	aloud	tshirt.jpg	t-shirt	t-shirt	shirt	n/a	8	0	88	0	"2,525"	"4,6"	"1,7"	"2,9"	7	ballaan.png	2	2	1	810	0
AH16	143	20	Foils	picture	silent	sheep.jpg	sheep	schaap	n/a	n/a	8	0	100	0	"24,579"	"4,43"	"2,9"	"2,09"	6	bandoster.png	2	2	1	724	0
AH16	2	21	Foils	picture+word	aloud	plate01b.jpg	plate	bord	porcelein	n/a	8	0	88	0	"30,774"	"4,6"	"1,7"	"2,4"	4	baneister.png	2	2	1	1212	0
AH16	238	22	Foils	picture+word	silent	chessboard.jpg	chessboard	schaakspel	schaakbord	n/a	8	1	63	0	"14,624"	"4,2"	"3,8"	"2,8"	10	banoe.png	2	2	1	546	0
AH16	195	23	Foils	picture	aloud	celery.jpg	celery	bleekselderij	selderij	bosui	8	0	50	13	"0,6021"	"4,4"	"2,2"	"1,5"	13	barij.png	2	2	1	839	0
AH16	111	24	Foils	picture	silent	egg01a.jpg	egg	ei	n/a	n/a	8	0	100	0	"28,506"	"4,24"	"1,93"	"2,21"	2	baskad.png	2	2	1	765	0
AH16	86	25	Foils	picture+word	aloud	mushroom01.jpg	mushroom	champignon	n/a	n/a	8	0	100	0	"11,461"	"4,6"	"2,3"	"1,6"	10	batteeer.png	2	2	1	739	0
AH16	69	26	Foils	picture+word	silent	microphone01.jpg	microphone	microfoon	n/a	n/a	8	1	100	0	"26,561"	"4,6"	"2,26"	"4,21"	9	bedesje.png	2	2	1	3557	0
AH16	150	27	Foils	picture	aloud	helicopter.jpg	helicopter	helikopter	n/a	n/a	8	0	100	0	"29,814"	"4,24"	"3,45"	"2,24"	10	beered.png	2	2	1	580	0
AH16	220	28	Foils	picture	silent	glass02a.jpg	glass	beker	n/a	n/a	8	0	100	0	"25,855"	"4,6"	"1,8"	"2,2"	5	bekil.png	2	2	1	920	0
AH16	224	29	Foils	picture+word	aloud	champagne.jpg	champagne	champagne	fles	n/a	8	0	88	0	"31,807"	"4,3"	"2,7"	"3,2"	9	bemer.png	2	2	1	1895	0
AH16	51	30	Foils	picture+word	silent	mirror02.jpg	mirror	spiegel	n/a	n/a	8	0	100	0	"30,795"	"4,52"	"2,05"	"3,32"	7	biem.png	2	2	1	3850	0
AH16	40	31	Foils	picture	aloud	lipstick02a.jpg	lipstick	lippenstift	n/a	n/a	8	1	100	0	"24,533"	"4,1"	2	"4,3"	11	bijllom.png	2	2	1	971	0
AH16	112	32	Foils	picture	silent	boot02b.jpg	boot	laars	n/a	n/a	8	0	100	0	"22,648"	"4,4"	"2,3"	"2,8"	5	blad.png	2	2	1	563	0
AH16	39	33	Foils	picture+word	aloud	hanger02a.jpg	hanger	kleerhanger	kledinghanger	kapstok	8	1	63	0	"1,301"	"4,5"	"1,8"	"2,9"	11	bladmuzipper.png	2	2	1	606	0
AH16	88	34	Foils	picture+word	silent	woodenshoe.jpg	clog	klomp	n/a	n/a	8	0	100	0	"16,021"	"3,03"	"2,07"	"2,19"	5	bleekselijt.png	2	2	1	711	0
AH16	250	35	Foils	picture	aloud	computermouse06.jpg	computer-mouse	muis	n/a	n/a	8	0	100	0	"26,884"	"4,8"	"2,6"	"3,2"	4	blendoek.png	2	2	1	1887	0
AH16	43	36	Foils	picture	silent	flag.jpg	flag	vlag	n/a	n/a	8	0	100	0	"28,915"	"4,21"	"1,83"	"2,18"	4	bloemkerij.png	2	2	1	1143	0
AH16	228	37	Foils	picture+word	aloud	endive.jpg	witlof	witlof	kool	n/a	8	0	88	13	"0,7782"	"3,7"	"2,1"	"1,6"	6	boars.png	2	2	1	1123	0
AH16	162	38	Foils	picture+word	silent	dolphin01.jpg	dolphin	dolfijn	n/a	n/a	8	0	100	0	"19,243"	"4,48"	"2,83"	"1,82"	7	booal.png	2	2	1	676	0
AH16	44	39	Foils	picture	aloud	hourglass.jpg	hourglass	zandloper	n/a	n/a	8	1	100	0	"1,716"	"3,8"	"2,8"	"2,3"	9	boort.png	2	2	1	1565	0
AH16	129	40	Foils	picture	silent	moon.jpg	moon	maan	volle_maan	n/a	8	0	88	0	"32,653"	"4,37"	"2,51"	"2,27"	4	bordpel.png	2	2	1	662	0
AH16	32	41	Foils	picture+word	aloud	panda.jpg	panda	panda	pandabeer	n/a	8	0	75	0	"16,335"	"4,55"	"3,02"	"1,85"	5	brasp.png	2	2	1	752	0
AH16	117	42	Foils	picture+word	silent	escalator.jpg	escalator	roltrap	n/a	n/a	8	1	100	0	"16,128"	"4,81"	"2,64"	3	7	broli.png	2	2	1	684	0
AH16	10	43	Foils	picture	aloud	cork02.jpg	cork	kurk	n/a	n/a	8	0	100	0	"18,573"	"4,33"	"1,57"	3	4	broodaat.png	2	2	1	940	0
AH16	30	44	Foils	picture	silent	lighthouse.jpg	lighthouse	vuurtoren	n/a	n/a	8	1	100	0	"21,703"	"4,1"	"2,71"	"1,91"	9	broug.png	2	2	1	896	0
AH16	95	45	Foils	picture+word	aloud	zebra.jpg	zebra	zebra	n/a	n/a	8	0	100	0	"21,303"	"4,4"	"3,05"	"1,47"	5	brozem.png	2	2	1	783	0
AH16	137	46	Foils	picture+word	silent	beerbottle.jpg	beer-bottle	bierflesje	flesje	n/a	8	1	75	0	"11,139"	"4,64"	"1,55"	"3,41"	10	buder.png	2	2	1	719	0
AH16	186	47	Foils	picture	aloud	tire.jpg	tire	band	autoband	n/a	8	0	50	0	"35,401"	"4,62"	"1,6"	"2,56"	4	cactine.png	2	2	1	1195	0
AH16	20	48	Foils	picture	silent	cloud.jpg	cloud	wolk	n/a	n/a	8	0	100	0	"23,784"	"4,74"	"2,12"	"2,21"	4	cader.png	2	2	1	741	0
AH16	201	49	Foils	picture+word	aloud	wheelchair.jpg	wheelchair	rolstoel	n/a	n/a	8	1	100	0	"25,647"	"4,52"	"2,79"	"3,85"	8	champakspel.png	2	2	1	657	0
AH16	120	50	Foils	picture+word	silent	hose.jpg	hose	tuinslang	n/a	n/a	8	1	100	0	"15,315"	"4,64"	"1,93"	"3,12"	9	champiek.png	2	2	1	686	0
AH16	203	51	Foils	picture	aloud	box01a.jpg	box	doos	n/a	n/a	8	0	100	0	"3,224"	"3,7"	"2,5"	"2,7"	4	citrla.png	2	2	1	631	0
AH16	115	52	Foils	picture	silent	asparagus.jpg	asparagus	asperges	n/a	n/a	8	0	100	0	"15,911"	4	"2,3"	"1,5"	8	courgion.png	2	2	1	1062	0
AH16	175	53	Foils	picture+word	aloud	lime.jpg	lime	limoen	n/a	n/a	8	0	100	0	"18,325"	"3,7"	"2,2"	"1,9"	6	cupcassen.png	2	2	1	962	0
AH16	237	54	Foils	picture+word	silent	chimney.jpg	chimney	schoorsteen	n/a	n/a	8	1	100	0	"22,788"	"4,38"	"2,07"	"1,82"	11	deegreed.png	2	2	1	780	0
AH16	12	55	Foils	picture	aloud	potato02b.jpg	potato	aardappel	n/a	n/a	8	0	100	0	"21,673"	"4,5"	"1,9"	"1,6"	9	dienband.png	2	2	1	1478	0
AH16	171	56	Foils	picture	silent	strawberry.jpg	strawberry	aardbei	n/a	n/a	8	0	100	0	"18,388"	"4,6"	"2,1"	"1,5"	7	dobbelstdel.png	2	2	1	758	0
AH16	193	57	Foils	picture+word	aloud	flashlight02b.jpg	flashlight	zaklamp	n/a	n/a	8	1	100	0	"23,483"	"4,3"	"2,6"	3	7	dolfut.png	2	2	1	794	0
AH16	215	58	Foils	picture+word	silent	microscope.jpg	microscope	microscoop	n/a	n/a	8	1	100	0	"19,294"	"3,8"	"3,6"	"3,5"	10	donstel.png	2	2	1	967	0
AH16	164	59	Foils	picture	aloud	balloon01b.jpg	balloon	ballon	n/a	n/a	8	0	100	0	"23,655"	"4,4"	"1,9"	"3,3"	6	doses.png	2	2	1	1118	0
AH16	243	60	Foils	picture	silent	pencil01.jpg	pencil	potlood	n/a	n/a	8	0	100	0	"23,784"	"4,7"	"1,9"	"3,5"	7	douceef.png	2	2	1	1443	0
AH16	107	61	Foils	picture+word	aloud	bowl01.jpg	bowl	schaal	kom	n/a	8	0	75	0	"26,304"	"4,4"	"2,1"	"1,8"	6	drumstape.png	2	2	1	1206	0
AH16	219	62	Foils	picture+word	silent	cane.jpg	cane	wandelstok	kruk	n/a	8	1	88	0	"15,441"	"3,5"	"2,3"	"3,7"	10	ductor.png	2	2	1	705	0
AH16	35	63	Foils	picture	aloud	stapler03a.jpg	stapler	nietmachine	n/a	n/a	8	1	100	0	"15,315"	"4,5"	"2,3"	"3,5"	11	eigine.png	2	2	1	2069	0
AH16	216	64	Foils	picture	silent	ginger.jpg	ginger	gember	knol	n/a	8	0	88	0	"15,315"	"3,8"	"2,2"	"1,4"	6	ellebant.png	2	1	0	4397	0
AH16	92	65	Foils	picture+word	aloud	spoon01.jpg	spoon	lepel	theelepel	n/a	8	0	88	0	"23,424"	"4,6"	"2,3"	"3,4"	5	emus.png	2	2	1	1271	0
AH16	134	66	Foils	picture+word	silent	saxophone.jpg	saxophone	saxofoon	n/a	n/a	8	0	100	0	"16,435"	"4,19"	"3,21"	"4,18"	8	envelum.png	2	2	1	1544	0
AH16	246	67	Foils	picture	aloud	ducttape.jpg	duct-tape	ductape	tape	n/a	8	0	75	0	"0,301"	"4,55"	"1,79"	"2,97"	7	famer.png	2	2	1	729	0
AH16	184	68	Foils	picture	silent	broccoli01a.jpg	broccoli	broccoli	n/a	n/a	8	0	100	0	"20,682"	"4,7"	"2,7"	"1,3"	8	fietijker.png	2	2	1	669	0
AH16	5	69	Foils	picture+word	aloud	boxcutter03a.jpg	boxcutter	stanleymes	mesje	n/a	8	1	88	0	"0,9031"	"4,2"	"2,9"	"2,8"	10	fietspoen.png	2	2	1	1072	0
AH16	199	70	Foils	picture+word	silent	onion.jpg	onion	ui	n/a	n/a	8	0	100	0	"20,128"	"4,6"	"2,2"	2	2	frambesje.png	2	2	1	1070	0
AH16	159	71	Foils	picture	aloud	axe01.jpg	axe	bijl	hakbijl	n/a	8	0	88	0	"26,085"	"3,7"	"2,4"	4	4	frechter.png	2	2	1	1072	0
AH16	183	72	Foils	picture	silent	table01.jpg	table	tafel	n/a	n/a	8	0	100	0	"35,621"	"4,79"	"1,71"	"2,88"	5	garlen.png	2	2	1	1267	0
AH16	63	73	Foils	picture+word	aloud	funnel.jpg	funnel	trechter	vergiet	n/a	8	0	88	0	"13,802"	"4,63"	"1,59"	"2,71"	8	gembaffe.png	2	2	1	1465	0
AH16	182	74	Foils	picture+word	silent	sieve01b.jpg	sieve	zeef	vergiet	n/a	8	0	75	13	"1,415"	"4,2"	"2,3"	"2,2"	4	gewstoel.png	2	2	1	1307	0
AH16	113	75	Foils	picture	aloud	watermelon01.jpg	watermelon	watermeloen	meloen	n/a	8	0	75	0	"18,808"	"4,6"	"2,2"	"2,2"	11	giraker.png	2	2	1	680	0
AH16	94	76	Foils	picture	silent	steeringwheel.jpg	steering-wheel	stuur	n/a	n/a	8	0	100	0	"37,037"	"4,76"	"2,15"	"4,32"	5	gohn.png	2	2	1	1268	0
AH16	27	77	Foils	picture+word	aloud	kite.jpg	kite	vlieger	n/a	n/a	8	0	100	0	"22,227"	"4,43"	"2,1"	"3,71"	7	gutrap.png	2	2	1	681	0
AH16	97	78	Foils	picture+word	silent	zucchini01.jpg	zucchini	courgette	n/a	n/a	8	0	100	0	"12,041"	"4,4"	2	"1,5"	9	haap.png	2	2	1	801	0
AH16	196	79	Foils	picture	aloud	paintbrush01.jpg	paintbrush	kwast	n/a	n/a	8	0	100	0	"18,808"	"4,1"	"2,5"	"3,5"	5	haard.png	2	2	1	1027	0
AH16	101	80	Foils	picture	silent	carrot01.jpg	carrot	wortel	n/a	n/a	8	0	100	0	"24,281"	"4,4"	"1,9"	"2,1"	6	hamoeien.png	2	2	1	944	0
AH16	152	81	Foils	picture+word	aloud	crown.jpg	crown	kroon	n/a	n/a	8	0	100	0	"27,973"	"4,43"	"2,74"	"3,44"	5	hander.png	2	2	1	1027	0
AH16	140	82	Foils	picture+word	silent	kangaroo.jpg	kangaroo	kangoeroe	n/a	n/a	8	0	100	0	"18,388"	"4,21"	"2,9"	"2,53"	9	helikelm.png	2	1	0	2873	0
AH16	71	83	Foils	picture	aloud	magnifyingglass01b.jpg	magnifying-glass	vergrootglas	loep	n/a	8	1	63	0	"15,315"	"3,4"	"2,2"	"3,6"	12	herafdruk.png	2	2	1	984	0
AH16	165	84	Foils	picture	silent	handcuffs.jpg	handcuffs	handboeien	boeien	n/a	8	1	88	13	"26,628"	"4,48"	"2,24"	"3,91"	10	horloen.png	2	2	1	1445	0
AH16	52	85	Foils	picture+word	aloud	tupperware03a.jpg	tupperware	bakje	diepvriesbakje	n/a	8	0	88	0	"18,129"	"4,4"	"2,2"	2	5	kaartok.png	2	2	1	725	0
AH16	100	86	Foils	picture+word	silent	seaturtle.jpg	turtle	schildpad	n/a	n/a	8	0	100	0	"22,833"	"4,4"	"3,36"	"2,15"	9	kangoerel.png	2	2	1	1279	0
AH16	37	87	Foils	picture	aloud	drumset.jpg	drumset	drumstel	n/a	n/a	8	1	100	0	"18,261"	"4,71"	"2,95"	"4,29"	8	kanto.png	2	2	1	1964	0
AH16	19	88	Foils	picture	silent	tree.jpg	tree	boom	n/a	n/a	8	0	100	0	"33,591"	"4,69"	"2,93"	"2,62"	4	kapstoot.png	2	2	1	684	0
AH16	59	89	Foils	picture+word	aloud	banana01.jpg	banana	banaan	n/a	n/a	8	0	100	0	"23,692"	"4,7"	2	"3,4"	6	katool.png	2	2	1	1571	0
AH16	172	90	Foils	picture+word	silent	frenchfries.jpg	fries	friet	patat	n/a	8	0	88	0	"21,673"	"4,93"	"1,95"	"2,71"	5	kegos.png	2	2	1	637	0
AH16	154	91	Foils	picture	aloud	gift01.jpg	gift	cadeau	n/a	n/a	8	0	100	0	"31,079"	"4,71"	"2,4"	"3,15"	6	kettijf.png	2	2	1	686	0
AH16	213	92	Foils	picture	silent	humanskeleton.jpg	skeleton	skelet	geraamte	n/a	8	0	88	13	"20,969"	"4,71"	"3,31"	"2,26"	6	kiie.png	2	2	1	628	0
AH16	133	93	Foils	picture+word	aloud	bread.jpg	bread	brood	n/a	n/a	8	0	100	0	"31,673"	"4,34"	"2,39"	"2,03"	5	kipeen.png	2	2	1	1178	0
AH16	104	94	Foils	picture+word	silent	screwdriver04b.jpg	screwdriver	schroevendraaier	n/a	n/a	8	1	100	0	"19,868"	"4,1"	"2,3"	"3,5"	16	kleeal.png	2	2	1	1904	0
AH16	57	95	Foils	picture	aloud	calculator01.jpg	calculator	rekenmachine	n/a	n/a	8	1	100	0	"1,415"	"4,3"	"3,1"	3	12	kleerhanfoon.png	2	2	1	732	0
AH16	180	96	Foils	picture	silent	elbow.jpg	elbow	elleboog	arm	n/a	8	0	88	0	"21,584"	"4,9"	"1,88"	"3,44"	8	klomper.png	2	1	0	1123	0
AH16	56	97	Foils	picture+word	aloud	candle08b.jpg	candle	kaars	n/a	n/a	8	0	100	0	"24,116"	"4,3"	"2,2"	"2,7"	5	kluispel.png	2	2	1	1350	0
AH16	155	98	Foils	picture+word	silent	ladder.jpg	ladder	ladder	n/a	n/a	8	0	100	0	"26,274"	"4,6"	"1,93"	"4,12"	6	knadder.png	2	2	1	697	0
AH16	146	99	Foils	picture	aloud	button01.jpg	button	knoop	n/a	n/a	8	0	100	0	"26,201"	"4,4"	"1,6"	"2,6"	5	knofleau.png	2	2	1	614	0
AH16	211	100	Foils	picture	silent	umbrella04.jpg	umbrella	paraplu	n/a	n/a	8	0	100	0	"2,179"	"4,5"	"2,5"	"4,2"	7	knus.png	2	2	1	2309	0
AH16	190	101	Foils	picture+word	aloud	thimble.jpg	thimble	vingerhoedje	n/a	n/a	8	1	88	13	"10,414"	"3,3"	"2,3"	"2,5"	12	koffiebuis.png	2	2	1	877	0
AH16	226	102	Foils	picture+word	silent	ruler04.jpg	ruler	liniaal	n/a	n/a	8	0	100	0	"13,979"	"4,4"	"2,1"	"3,1"	7	kokosnonen.png	2	2	1	1257	0
AH16	118	103	Foils	picture	aloud	pen04b.jpg	pen	pen	n/a	n/a	8	0	100	0	"29,768"	"4,8"	"2,1"	4	3	komkoke.png	2	2	1	558	0
AH16	125	104	Foils	picture	silent	kiwi03.jpg	kiwi	kiwi	n/a	n/a	8	0	100	0	"14,624"	"4,71"	"2,38"	"1,91"	4	koplank.png	2	2	1	721	0
AH16	106	105	Foils	picture+word	aloud	radiator.jpg	radiator	verwarming	radiator	n/a	8	0	75	0	"23,385"	"4,38"	"2,43"	"1,82"	10	koptelepter.png	2	2	1	684	0
AH16	212	106	Foils	picture+word	silent	spatula03.jpg	spatula	spatel	n/a	n/a	8	0	100	0	"13,222"	"4,4"	"2,1"	"2,5"	6	koron.png	2	2	1	773	0
AH16	256	107	Foils	picture	aloud	grater01a.jpg	grater	rasp	schaaf	kaasschaaf	8	0	75	0	"0,8451"	"4,3"	"2,7"	"3,3"	4	kragne.png	2	2	1	860	0
AH16	176	108	Foils	picture	silent	leek.jpg	leek	prei	n/a	n/a	8	0	100	0	"11,139"	"3,8"	"2,5"	"1,5"	4	krommer.png	2	2	1	1288	0
AH16	160	109	Foils	picture+word	aloud	ironingboard01.jpg	iron-board	strijkplank	n/a	n/a	8	1	100	0	"0,9542"	"4,52"	"1,57"	"3,62"	11	krugiet.png	2	2	1	2050	0
AH16	221	110	Foils	picture+word	silent	horse.jpg	horse	paard	n/a	n/a	8	0	100	0	"35,632"	"4,45"	"2,88"	"3,15"	5	kurais.png	2	2	1	914	0
AH16	22	111	Foils	picture	aloud	lettuce.jpg	lettuce	sla	n/a	n/a	8	0	100	0	"35,615"	"4,6"	3	"1,3"	3	kussteen.png	2	2	1	1930	0
AH16	17	112	Foils	picture	silent	scale01a.jpg	scale	weegschaal	n/a	n/a	8	1	100	0	"19,085"	"4,1"	"2,9"	"2,4"	10	kwanda.png	2	2	1	1223	0
AH16	178	113	Foils	picture+word	aloud	bed.jpg	bed	bed	n/a	n/a	8	0	100	0	"40,209"	"4,8"	"1,98"	"3,74"	3	laaog.png	2	2	1	669	0
AH16	218	114	Foils	picture+word	silent	shoppingcart.jpg	shopping-cart	winkelwagen	karretje	boodschappenwagen	8	1	75	0	"12,041"	"4,71"	"2,38"	"3,32"	11	laddeetje.png	2	2	1	679	0
AH16	91	115	Foils	picture	aloud	tulip02.jpg	tulip	tulp	n/a	n/a	8	0	100	0	"13,424"	"4,4"	"2,12"	"2,35"	4	laplad.png	2	2	1	693	0
AH16	60	116	Foils	picture	silent	pumpkin.jpg	pumpkin	pompoen	n/a	n/a	8	0	100	0	"20,414"	"4,71"	"2,29"	"2,18"	7	lechine.png	2	2	1	907	0
AH16	1	117	Foils	picture+word	aloud	glasses01a.jpg	glasses	bril	n/a	n/a	8	0	100	0	"3,03"	"4,3"	"2,8"	"3,9"	4	lieveheertop.png	2	2	1	1149	0
AH16	23	118	Foils	picture+word	silent	ear.jpg	ear	oor	n/a	n/a	8	0	100	0	"3,04"	"4,95"	"2,43"	"3,88"	3	limotift.png	2	2	1	771	0
AH16	34	119	Foils	picture	aloud	coconut.jpg	coconut	kokosnoot	meloen	n/a	8	0	88	13	"1,88"	"3,9"	"2,3"	"1,7"	9	lineeuis.png	2	2	1	2359	0
AH16	239	120	Foils	picture	silent	rollingpin01a.jpg	rolling-pin	deegroller	n/a	n/a	8	1	100	0	"0,6021"	"3,8"	"2,1"	"3,6"	10	lippenglas.png	2	2	1	857	0
AH16	194	121	Foils	picture+word	aloud	pizza.jpg	pizza	pizza	n/a	n/a	8	0	100	0	"30,282"	"4,4"	"2,5"	"2,7"	5	loopboom.png	2	2	1	727	0
AH16	38	122	Foils	picture+word	silent	sock01a.jpg	sock	sok	n/a	n/a	8	0	100	0	"21,367"	"4,5"	2	"3,4"	3	lucatras.png	2	2	1	643	0
AH16	156	123	Foils	picture	aloud	hairdryer02a.jpg	hair-dryer	föhn	n/a	n/a	8	0	100	0	"0,6021"	"4,2"	"2,9"	4	4	maaile.png	2	2	1	1586	0
AH16	67	124	Foils	picture	silent	shoulder.jpg	shoulder	schouder	spier	n/a	8	0	88	0	"29,101"	"4,93"	"2,48"	"3,29"	8	magnegel.png	2	2	1	786	0
AH16	62	125	Foils	picture+word	aloud	anchor.jpg	anchor	anker	n/a	n/a	8	0	100	0	"23,444"	"4,2"	"1,85"	"2,32"	5	maink.png	2	2	1	720	0
AH16	181	126	Foils	picture+word	silent	rockingchair.jpg	rocking-chair	stoel	schommelstoel	n/a	8	0	63	0	"33,502"	"4,69"	"2,4"	"3,68"	5	medafoon.png	2	2	1	947	0
AH16	132	127	Foils	picture	aloud	violin.jpg	violin	viool	n/a	n/a	8	0	100	0	"22,765"	"3,6"	"3,2"	"4,4"	5	micretron.png	2	2	1	2255	0
AH16	206	128	Foils	picture	silent	smokingpipe.jpg	pipe	pijp	n/a	n/a	8	0	100	0	"2,78"	"4,1"	"1,79"	"3,65"	4	microfoop.png	2	1	0	1890	0
AH16	161	129	Target	picture+word	aloud	pillow01a.jpg	cushion	kussen	n/a	n/a	8	0	100	0	"33,002"	"4,4"	"2,4"	"3,5"	6	mipel.png	1	1	1	782	0
AH16	55	130	Target	picture+word	silent	nailclipper03b.jpg	nail-clipper	nagelknipper	nagelkniptang	nagelschaar	8	1	75	0	"0,8451"	"4,4"	"2,6"	"3,9"	12	mognon.png	1	1	1	1100	0
AH16	126	131	Target	picture	aloud	shoelace.jpg	shoelace	veter	n/a	n/a	8	0	100	0	"17,709"	"4,3"	"1,9"	"3,1"	5	molof.png	1	1	1	841	0
AH16	222	132	Target	picture	silent	battery02b.jpg	battery	batterij	n/a	n/a	8	0	100	0	"24,713"	"4,6"	"2,2"	"1,6"	8	mook.png	1	1	1	1018	0
AH16	174	133	Target	picture+word	aloud	raspberry01.jpg	raspberry	framboos	n/a	n/a	8	0	100	0	"11,139"	"4,7"	"2,3"	"1,6"	8	murk.png	1	1	1	746	0
AH16	168	134	Target	picture+word	silent	suitcase.jpg	suitcase	koffer	n/a	n/a	8	0	100	0	"31,708"	"4,2"	"2,7"	"2,8"	6	naaimachaai.png	1	1	1	3410	0
AH16	207	135	Target	picture	aloud	teabag.jpg	tea-bag	theezakje	n/a	n/a	8	1	100	0	"0,9542"	"4,4"	"2,4"	"2,8"	9	nagelkning.png	1	1	1	811	0
AH16	179	136	Target	picture	silent	lighter01.jpg	lighter	aansteker	n/a	n/a	8	0	100	0	"24,031"	"4,2"	"2,7"	"3,8"	9	nietmuur.png	1	1	1	822	1
AH16	217	137	Target	picture+word	aloud	remotecontrol04.jpg	remote-control	afstandsbediening	zapper	n/a	8	0	88	0	"24,216"	"4,4"	"3,2"	"3,6"	17	olop.png	1	1	1	801	0
AH16	223	138	Target	picture+word	silent	belt.jpg	belt	riem	n/a	n/a	8	0	100	0	"27,924"	"4,4"	2	"3,8"	4	olui.png	1	1	1	927	0
AH16	249	139	Target	picture	aloud	razor01.jpg	razor	scheermesje	n/a	n/a	8	1	100	0	"15,682"	"4,3"	"2,5"	"3,7"	11	oori.png	1	1	1	770	0
AH16	153	140	Target	picture	silent	helmet.jpg	helmet	helm	n/a	n/a	8	0	88	13	"26,866"	"3,57"	"2,02"	"2,32"	4	paarlang.png	1	1	1	919	0
AH16	200	141	Target	picture+word	aloud	snowman.jpg	snowman	sneeuwpop	n/a	n/a	8	1	100	0	"16,812"	"4,62"	"2,26"	"3,26"	9	panas.png	1	1	1	1297	0
AH16	234	142	Target	picture+word	silent	blender.jpg	blender	blender	mixer	n/a	8	0	88	13	"14,914"	"4,52"	"2,29"	"2,79"	7	panclip.png	1	1	1	755	0
AH16	145	143	Target	picture	aloud	tie02.jpg	tie	stropdas	n/a	n/a	8	0	100	0	"22,945"	"4,64"	"1,52"	"4,21"	8	papeginda.png	1	1	1	934	0
